"SAP_CUST_NUMBER","DOC_NUMBER","DOC_DATE","AMOUNT","CURRENCY","TRX_TYPE","DOC_TYPE","ASSIGNMENT_NUM","NET_DUE_DATE"
"0001047295","9300622140","26-OCT-22","5683.26",DKK,S,RV,"9822176209","15-DEC-22"
"0001047295","9300626838","16-NOV-22","2875.00",DKK,S,RV,"9822180401","14-JAN-23"
"0001047295","9300625461","09-NOV-22","1819.45",DKK,S,RV,"9822179141","14-JAN-23"
"0001047295","9300625895","11-NOV-22","2185.23",DKK,S,RV,"9822179559","14-JAN-23"
"0001047295","9300617396","05-OCT-22","4118.75",DKK,S,RV,"9822172477","15-DEC-22"
"0001047295","9300620368","19-OCT-22","5816.51",DKK,S,RV,"9822175111","15-DEC-22"
"0001047295","9300617508","05-OCT-22","2129.76",DKK,S,RV,"9822172589","15-DEC-22"
"0001047295","9300630881","02-DEC-22","952.19",DKK,S,RV,"9822183503","14-FEB-23"
"0001047295","9300618901","12-OCT-22","1262.89",DKK,S,RV,"9822173897","15-DEC-22"
"0001047295","9300620512","19-OCT-22","4267.25",DKK,S,RV,"9822175256","15-DEC-22"
"0001047295","9300632391","09-DEC-22","2156.48",DKK,S,RV,"9822184923","14-FEB-23"
"0001047295","9300631840","07-DEC-22","5055.15",DKK,S,RV,"9822184390","14-FEB-23"
"0001047295","9300619592","14-OCT-22","2320.25",DKK,S,RV,"9822174361","15-DEC-22"
"0001047295","9300625488","09-NOV-22","2818.81",DKK,S,RV,"9822179168","14-JAN-23"
"0001047295","9300558833","07-FEB-22",-198.94,DKK,H,RV,"9822118839","28-FEB-22"
"0007016602","9300549811","08-DEC-22",-696.58,NOK,H,RV,"9880019600","08-DEC-22"
"0001047295","9300626745","16-NOV-22","4487.41",DKK,S,RV,"9822180308","14-JAN-23"
"0001047295","1400011311","15-FEB-22","449.25",DKK,S,DZ,"4843700","30-MAR-22"
"0001047295","9300622217","26-OCT-22","6900.76",DKK,S,RV,"9822176250","15-DEC-22"
"0001047295","9300631847","07-DEC-22","1438.64",DKK,S,RV,"9822184397","14-FEB-23"
"0001083574","9300593231","01-JAN-24","7250.00",SEK,S,RV,"20240101","31-JAN-24"
"0001047295","9300631842","07-DEC-22","1502.78",DKK,S,RV,"9822184392","14-FEB-23"
"0001047295","9300617354","05-OCT-22","4348.64",DKK,S,RV,"9822172432","15-DEC-22"
"0001047295","9300625863","11-NOV-22","1614.93",DKK,S,RV,"9822179528","14-JAN-23"
"0001047295","9300629947","30-NOV-22","5748.58",DKK,S,RV,"9822182889","14-JAN-23"
"0001047295","9300623957","02-NOV-22","3170.34",DKK,S,RV,"9822177769","14-JAN-23"
"0001047295","9300625490","09-NOV-22","3022.56",DKK,S,RV,"9822179170","14-JAN-23"
"0001047295","9300625480","09-NOV-22","3766.34",DKK,S,RV,"9822179160","14-JAN-23"
"0001047295","9300626692","16-NOV-22","2875.00",DKK,S,RV,"9822180256","14-JAN-23"
"0001047295","9300622892","28-OCT-22","408.13",DKK,S,RV,"9822176850","15-DEC-22"
"0001047295","9300622238","26-OCT-22","7125.30",DKK,S,RV,"9822176252","15-DEC-22"
"0001047295","9300620479","19-OCT-22","4450.11",DKK,S,RV,"9822175222","15-DEC-22"
"0001047295","9300617410","05-OCT-22","2879.48",DKK,S,RV,"9822172491","15-DEC-22"
"0001047295","1400013418","18-OCT-22","360.44",DKK,S,DZ,"3404556","03-DEC-22"
"0001047295","9300623750","02-NOV-22","4461.13",DKK,S,RV,"9822177561","14-JAN-23"
"0001047295","9300624563","04-NOV-22","759.05",DKK,S,RV,"9822178350","14-JAN-23"
"0001047295","1400013418","18-OCT-22","198.00",DKK,S,DZ,"1239350","03-DEC-22"
"0001047295","9300620467","19-OCT-22","5050.26",DKK,S,RV,"9822175210","15-DEC-22"
"0001047295","9300619612","14-OCT-22","760.84",DKK,S,RV,"9822174381","15-DEC-22"
"0001047295","9300624559","04-NOV-22","557.08",DKK,S,RV,"9822178345","14-JAN-23"
"0001047295","9300623833","02-NOV-22","1435.84",DKK,S,RV,"9822177643","14-JAN-23"
"0001047295","9300617424","05-OCT-22","4360.99",DKK,S,RV,"9822172504","15-DEC-22"
"0001047295","9300625896","11-NOV-22","3999.34",DKK,S,RV,"9822179560","14-JAN-23"
"0001047295","9300622329","26-OCT-22","5456.50",DKK,S,RV,"9822176299","15-DEC-22"
"0001047295","9300630855","02-DEC-22","732.50",DKK,S,RV,"9822183479","14-FEB-23"
"0001047295","9300624648","04-NOV-22","1624.49",DKK,S,RV,"9822178434","14-JAN-23"
"0001047295","9300630330","30-NOV-22","5299.19",DKK,S,RV,"9822182999","14-JAN-23"
"0001047295","9300627172","17-NOV-22","2300.00",DKK,S,RV,"9822180732","14-JAN-23"
"0001047295","9300628692","25-NOV-22","508.91",DKK,S,RV,"9822182066","14-JAN-23"
"0001047295","9300617488","05-OCT-22","3624.06",DKK,S,RV,"9822172569","15-DEC-22"
"0001047295","9300630334","30-NOV-22","2885.33",DKK,S,RV,"9822183003","14-JAN-23"
"0001047295","9300630379","30-NOV-22","9212.86",DKK,S,RV,"9822183042","14-JAN-23"
"0001047295","9300618866","12-OCT-22","2610.28",DKK,S,RV,"9822173862","15-DEC-22"
"0001047295","9300626654","16-NOV-22","5523.09",DKK,S,RV,"9822180211","14-JAN-23"
"0001047295","9300631717","07-DEC-22","5944.59",DKK,S,RV,"9822184266","14-FEB-23"
"0001047295","9300617363","05-OCT-22","3916.78",DKK,S,RV,"9822172441","15-DEC-22"
"0001047295","9300618001","07-OCT-22","1793.54",DKK,S,RV,"9822173072","15-DEC-22"
"0001047295","9300619623","14-OCT-22","6204.23",DKK,S,RV,"9822174392","15-DEC-22"
"0001047295","9300630156","30-NOV-22","9722.59",DKK,S,RV,"9822182908","14-JAN-23"
"0001047295","9300630238","30-NOV-22","8415.83",DKK,S,RV,"9822182959","14-JAN-23"
"0001047295","9300628665","25-NOV-22","609.45",DKK,S,RV,"9822182046","14-JAN-23"
"0001047295","9300617379","05-OCT-22","3339.95",DKK,S,RV,"9822172457","15-DEC-22"
"0001047295","9300626798","16-NOV-22","3657.84",DKK,S,RV,"9822180366","14-JAN-23"
"0001047295","9300626787","16-NOV-22","600.44",DKK,S,RV,"9822180350","14-JAN-23"
"0001047295","9300628030","23-NOV-22","7371.63",DKK,S,RV,"9822181522","14-JAN-23"
"0001047295","9300629954","30-NOV-22","6940.00",DKK,S,RV,"9822182897","14-JAN-23"
"0001047295","9300625390","09-NOV-22","3775.06",DKK,S,RV,"9822179070","14-JAN-23"
"0001047295","9300628152","23-NOV-22","3939.11",DKK,S,RV,"9822181643","14-JAN-23"
"0001047295","9300631843","07-DEC-22","2958.66",DKK,S,RV,"9822184393","14-FEB-23"
"0001047295","9300628062","23-NOV-22","2998.90",DKK,S,RV,"9822181555","14-JAN-23"
"0001047295","9300617463","05-OCT-22","6058.25",DKK,S,RV,"9822172544","15-DEC-22"
"0001047295","9300620498","19-OCT-22","8710.40",DKK,S,RV,"9822175240","15-DEC-22"
"0001047295","9300626619","16-NOV-22","5654.54",DKK,S,RV,"9822180179","14-JAN-23"
"0001047295","9300630313","30-NOV-22","9975.55",DKK,S,RV,"9822182982","14-JAN-23"
"0001047295","9300617479","05-OCT-22","5298.10",DKK,S,RV,"9822172560","15-DEC-22"
"0001047295","9300626801","16-NOV-22","809.84",DKK,S,RV,"9822180367","14-JAN-23"
"0001047295","1400013418","18-OCT-22","147.31",DKK,S,DZ,"1239337","03-DEC-22"
"0001047295","9300623839","02-NOV-22","3026.85",DKK,S,RV,"9822177649","14-JAN-23"
"0001047295","9300625876","11-NOV-22","408.04",DKK,S,RV,"9822179542","14-JAN-23"
"0001047295","9300618930","12-OCT-22","2306.96",DKK,S,RV,"9822173925","15-DEC-22"
"0001047295","9300627070","17-NOV-22","2012.50",DKK,S,RV,"9822180637","14-JAN-23"
"0001047295","9300617963","07-OCT-22","349.56",DKK,S,RV,"9822173037","15-DEC-22"
"0001047295","9300626756","16-NOV-22","3313.78",DKK,S,RV,"9822180319","14-JAN-23"
"0001047295","9300631859","07-DEC-22","3046.94",DKK,S,RV,"9822184409","14-FEB-23"
"0001047295","9300625358","09-NOV-22","1815.20",DKK,S,RV,"9822179038","14-JAN-23"
"0001047295","9300624570","04-NOV-22","909.19",DKK,S,RV,"9822178357","14-JAN-23"
"0001047295","9300617457","05-OCT-22","4764.73",DKK,S,RV,"9822172538","15-DEC-22"
"0001047295","9300623951","02-NOV-22","5644.70",DKK,S,RV,"9822177763","14-JAN-23"
"0001047295","9300630317","30-NOV-22","4610.50",DKK,S,RV,"9822182986","14-JAN-23"
"0001047295","9300620428","19-OCT-22","3613.05",DKK,S,RV,"9822175171","15-DEC-22"
"0001047295","9300630324","30-NOV-22","10236.00",DKK,S,RV,"9822182993","14-JAN-23"
"0001047295","9300625481","09-NOV-22","2532.15",DKK,S,RV,"9822179161","14-JAN-23"
"0001047295","9300625495","09-NOV-22","6251.25",DKK,S,RV,"9822179175","14-JAN-23"
"0001047295","9300617400","05-OCT-22","2699.15",DKK,S,RV,"9822172481","15-DEC-22"
"0001047295","9300625473","09-NOV-22","2131.71",DKK,S,RV,"9822179153","14-JAN-23"
"0001047295","9300618992","12-OCT-22","2404.80",DKK,S,RV,"9822173986","15-DEC-22"
"0001047295","9300623627","01-NOV-22","1503.93",DKK,S,RV,"9822177444","14-JAN-23"
"0001047295","9300628118","23-NOV-22","11695.41",DKK,S,RV,"9822181609","14-JAN-23"
"0001047295","9300632353","09-DEC-22","2356.86",DKK,S,RV,"9822184882","14-FEB-23"
"0001047295","9300617437","05-OCT-22","1339.01",DKK,S,RV,"9822172518","15-DEC-22"
"0001047295","9300622376","26-OCT-22","6043.84",DKK,S,RV,"9822176346","15-DEC-22"
"0001047295","9300629894","30-NOV-22","12913.68",DKK,S,RV,"9822182839","14-JAN-23"
"0001047295","9300622338","26-OCT-22","5871.78",DKK,S,RV,"9822176308","15-DEC-22"
"0001047295","9300630874","02-DEC-22","1302.14",DKK,S,RV,"9822183497","14-FEB-23"
"0001047295","9300629998","30-NOV-22","10598.03",DKK,S,RV,"9822182915","14-JAN-23"
"0001047295","9300630315","30-NOV-22","10902.99",DKK,S,RV,"9822182984","14-JAN-23"
"0001083574","9300589638","29-NOV-22","461.99",SEK,S,RV,"9909937169","29-DEC-22"
"0001047295","9300621225","21-OCT-22","7281.24",DKK,S,RV,"9822175630","15-DEC-22"
"0001047295","9300631765","07-DEC-22","647.56",DKK,S,RV,"9822184315","14-FEB-23"
"0001047295","9300629938","30-NOV-22","6629.61",DKK,S,RV,"9822182880","14-JAN-23"
"0001047295","9300626642","16-NOV-22","4502.59",DKK,S,RV,"9822180202","14-JAN-23"
"0001047295","9300617359","05-OCT-22","3097.51",DKK,S,RV,"9822172437","15-DEC-22"
"0001047295","9300625380","09-NOV-22","2668.43",DKK,S,RV,"9822179060","14-JAN-23"
"0001047295","9300620432","19-OCT-22","3344.13",DKK,S,RV,"9822175175","15-DEC-22"
"0001047295","9300628164","23-NOV-22","6177.31",DKK,S,RV,"9822181655","14-JAN-23"
"0001047295","9300630191","30-NOV-22","10827.24",DKK,S,RV,"9822182956","14-JAN-23"
"0001047295","9300628142","23-NOV-22","8344.23",DKK,S,RV,"9822181633","14-JAN-23"
"0001047295","9300627126","17-NOV-22","2012.50",DKK,S,RV,"9822180687","14-JAN-23"
"0001177000","0100019160","04-JUL-17","6236.97",EUR,S,AB,"9995437021","04-JUL-17"
"0001047295","1400013418","18-OCT-22","104.90",DKK,S,DZ,"1239349","03-DEC-22"
"0001047295","9300618803","12-OCT-22","4235.83",DKK,S,RV,"9822173796","15-DEC-22"
"0001047295","9300626683","16-NOV-22","1990.46",DKK,S,RV,"9822180247","14-JAN-23"
"0001047295","9300622874","28-OCT-22","149.31",DKK,S,RV,"9822176833","15-DEC-22"
"0001047295","9300625484","09-NOV-22","814.43",DKK,S,RV,"9822179164","14-JAN-23"
"0001047295","9300618882","12-OCT-22","1941.34",DKK,S,RV,"9822173878","15-DEC-22"
"0001047295","9300631864","07-DEC-22","475.06",DKK,S,RV,"9822184414","14-FEB-23"
"0001047295","9300617368","05-OCT-22","1720.10",DKK,S,RV,"9822172446","15-DEC-22"
"0001047295","9300625378","09-NOV-22","3217.80",DKK,S,RV,"9822179058","14-JAN-23"
"0001047295","9300628699","25-NOV-22","1147.50",DKK,S,RV,"9822182073","14-JAN-23"
"0001047295","9300620374","19-OCT-22","3452.30",DKK,S,RV,"9822175117","15-DEC-22"
"0001047295","9300626671","16-NOV-22","5426.28",DKK,S,RV,"9822180235","14-JAN-23"
"0001047295","9300628130","23-NOV-22","4674.70",DKK,S,RV,"9822181621","14-JAN-23"
"0001047295","9300626629","16-NOV-22","2856.73",DKK,S,RV,"9822180189","14-JAN-23"
"0001047295","9300628097","23-NOV-22","1151.31",DKK,S,RV,"9822181588","14-JAN-23"
"0001047295","9300631800","07-DEC-22","1371.10",DKK,S,RV,"9822184366","14-FEB-23"
"0001047295","9300623799","02-NOV-22","3679.40",DKK,S,RV,"9822177608","14-JAN-23"
"0001047295","9300618956","12-OCT-22","1601.38",DKK,S,RV,"9822173950","15-DEC-22"
"0001047295","9300626636","16-NOV-22","2974.85",DKK,S,RV,"9822180196","14-JAN-23"
"0001047295","9300620483","19-OCT-22","2725.68",DKK,S,RV,"9822175226","15-DEC-22"
"0001047295","9300620354","19-OCT-22","7793.14",DKK,S,RV,"9822175097","15-DEC-22"
"0001047295","9300625471","09-NOV-22","11237.44",DKK,S,RV,"9822179151","14-JAN-23"
"0001047295","9300618959","12-OCT-22","2647.78",DKK,S,RV,"9822173952","15-DEC-22"
"0001047295","9300626790","16-NOV-22","2875.00",DKK,S,RV,"9822180353","14-JAN-23"
"0001047295","9300622330","26-OCT-22","5105.75",DKK,S,RV,"9822176300","15-DEC-22"
"0001047295","9300623809","02-NOV-22","2262.66",DKK,S,RV,"9822177619","14-JAN-23"
"0001047295","9300618929","12-OCT-22","1812.56",DKK,S,RV,"9822173924","15-DEC-22"
"0001047295","9300618898","12-OCT-22","1430.71",DKK,S,RV,"9822173894","15-DEC-22"
"0001047295","9300620391","19-OCT-22","5340.34",DKK,S,RV,"9822175134","15-DEC-22"
"0001047295","9300630345","30-NOV-22","9716.90",DKK,S,RV,"9822183014","14-JAN-23"
"0001047295","9300550762","05-JAN-22",-403.15,DKK,H,RV,"6267215","31-JAN-22"
"0001047295","9300622089","26-OCT-22","7035.30",DKK,S,RV,"9822176158","15-DEC-22"
"0001047295","9300619589","14-OCT-22","1326.19",DKK,S,RV,"9822174358","15-DEC-22"
"0001047295","9300625356","09-NOV-22","3531.78",DKK,S,RV,"9822179036","14-JAN-23"
"0001047295","9300625115","08-NOV-22","56635.33",DKK,S,RV,"9822178838","14-JAN-23"
"0001047295","9300632354","09-DEC-22","1822.19",DKK,S,RV,"9822184885","14-FEB-23"
"0001047295","9300622132","26-OCT-22","5947.21",DKK,S,RV,"9822176201","15-DEC-22"
"0001047295","9300622301","26-OCT-22","6585.01",DKK,S,RV,"9822176271","15-DEC-22"
"0001047295","1400009060","16-JUL-21","1937.11",DKK,S,DZ,"3532318","16-JUL-21"
"0001047295","9300623827","02-NOV-22","5200.00",DKK,S,RV,"9822177637","14-JAN-23"
"0001047295","9300623950","02-NOV-22","3372.10",DKK,S,RV,"9822177762","14-JAN-23"
"0001047295","9300630876","02-DEC-22","4922.26",DKK,S,RV,"9822183498","14-FEB-23"
"0001047295","9300618933","12-OCT-22","977.50",DKK,S,RV,"9822173929","15-DEC-22"
"0001047295","9300628738","25-NOV-22","2100.96",DKK,S,RV,"9822182112","14-JAN-23"
"0001047295","9300623873","02-NOV-22","2845.01",DKK,S,RV,"9822177685","14-JAN-23"
"0001047295","9300626648","16-NOV-22","3220.68",DKK,S,RV,"9822180208","14-JAN-23"
"0001047295","9300617380","05-OCT-22","2437.31",DKK,S,RV,"9822172458","15-DEC-22"
"0001047295","9300617364","05-OCT-22","2276.00",DKK,S,RV,"9822172442","15-DEC-22"
"0001047295","9300628129","23-NOV-22","2086.44",DKK,S,RV,"9822181617","14-JAN-23"
"0001047295","9300627420","18-NOV-22","1723.83",DKK,S,RV,"9822180979","14-JAN-23"
"0001047295","9300618964","12-OCT-22","1979.96",DKK,S,RV,"9822173958","15-DEC-22"
"0001047295","9300617481","05-OCT-22","4415.21",DKK,S,RV,"9822172562","15-DEC-22"
"0001047295","9300628040","23-NOV-22","2177.84",DKK,S,RV,"9822181533","14-JAN-23"
"0001047295","9300622172","26-OCT-22","4835.51",DKK,S,RV,"9822176241","15-DEC-22"
"0001047295","9300622350","26-OCT-22","8503.54",DKK,S,RV,"9822176320","15-DEC-22"
"0001047295","9300617501","05-OCT-22","3270.53",DKK,S,RV,"9822172582","15-DEC-22"
"0001047295","9300628122","23-NOV-22","2639.78",DKK,S,RV,"9822181613","14-JAN-23"
"0001047295","9300630859","02-DEC-22","300.98",DKK,S,RV,"9822183483","14-FEB-23"
"0001047295","9300623810","02-NOV-22","5071.75",DKK,S,RV,"9822177620","14-JAN-23"
"0001047295","9300627371","18-NOV-22","1483.90",DKK,S,RV,"9822180929","14-JAN-23"
"0001047295","9300622030","26-OCT-22","19898.23",DKK,S,RV,"9822176102","15-DEC-22"
"0001047295","9300627084","17-NOV-22","2012.50",DKK,S,RV,"9822180645","14-JAN-23"
"0001047295","9300618932","12-OCT-22","3499.89",DKK,S,RV,"9822173928","15-DEC-22"
"0001047295","9300618828","12-OCT-22","2246.41",DKK,S,RV,"9822173821","15-DEC-22"
"0001047295","9300627162","17-NOV-22","2012.50",DKK,S,RV,"9822180722","14-JAN-23"
"0001047295","9300628024","23-NOV-22","6662.99",DKK,S,RV,"9822181516","14-JAN-23"
"0001047295","9300629950","30-NOV-22","4508.49",DKK,S,RV,"9822182892","14-JAN-23"
"0001047295","9300618973","12-OCT-22","1589.49",DKK,S,RV,"9822173967","15-DEC-22"
"0001047295","9300626685","16-NOV-22","3501.29",DKK,S,RV,"9822180249","14-JAN-23"
"0001047295","9300618766","12-OCT-22","1720.65",DKK,S,RV,"9822173779","15-DEC-22"
"0001047295","9300626676","16-NOV-22","6703.60",DKK,S,RV,"9822180240","14-JAN-23"
"0001047295","9300618880","12-OCT-22","846.23",DKK,S,RV,"9822173877","15-DEC-22"
"0001047295","9300622122","26-OCT-22","5551.54",DKK,S,RV,"9822176191","15-DEC-22"
"0001047295","9300627187","17-NOV-22","1725.00",DKK,S,RV,"9822180747","14-JAN-23"
"0001047295","9300627211","17-NOV-22","2012.50",DKK,S,RV,"9822180771","14-JAN-23"
"0001047295","9300623940","02-NOV-22","3695.05",DKK,S,RV,"9822177752","14-JAN-23"
"0001047295","9300625478","09-NOV-22","785.76",DKK,S,RV,"9822179159","14-JAN-23"
"0001047295","9300623895","02-NOV-22","1411.83",DKK,S,RV,"9822177707","14-JAN-23"
"0001047295","9300625357","09-NOV-22","3849.51",DKK,S,RV,"9822179037","14-JAN-23"
"0001047295","9300628036","23-NOV-22","3586.98",DKK,S,RV,"9822181528","14-JAN-23"
"0001047295","9300628065","23-NOV-22","10144.38",DKK,S,RV,"9822181558","14-JAN-23"
"0001047295","9300631854","07-DEC-22","6896.75",DKK,S,RV,"9822184404","14-FEB-23"
"0001047295","9300626644","16-NOV-22","2012.50",DKK,S,RV,"9822180204","14-JAN-23"
"0001047295","9300625364","09-NOV-22","1403.64",DKK,S,RV,"9822179044","14-JAN-23"
"0001047295","1400009060","16-JUL-21","4285.88",DKK,S,DZ,"1929833","03-DEC-22"
"0001047295","9300628127","23-NOV-22","5569.13",DKK,S,RV,"9822181619","14-JAN-23"
"0001047295","9300617471","05-OCT-22","5580.80",DKK,S,RV,"9822172552","15-DEC-22"
"0001047295","9300619586","14-OCT-22","1474.90",DKK,S,RV,"9822174355","15-DEC-22"
"0001047295","9300628725","25-NOV-22","778.43",DKK,S,RV,"9822182099","14-JAN-23"
"0001047295","9300621240","21-OCT-22","2984.00",DKK,S,RV,"9822175641","15-DEC-22"
"0001047295","9300626792","16-NOV-22","2089.33",DKK,S,RV,"9822180355","14-JAN-23"
"0001047295","9300628137","23-NOV-22","8575.89",DKK,S,RV,"9822181628","14-JAN-23"
"0001047295","9300620459","19-OCT-22","4789.21",DKK,S,RV,"9822175202","15-DEC-22"
"0001047295","9300626749","16-NOV-22","4771.01",DKK,S,RV,"9822180312","14-JAN-23"
"0001047295","9300631759","07-DEC-22","5135.23",DKK,S,RV,"9822184309","14-FEB-23"
"0001047295","9300623867","02-NOV-22","2249.88",DKK,S,RV,"9822177679","14-JAN-23"
"0001047295","9300630138","30-NOV-22","4695.64",DKK,S,RV,"9822182953","14-JAN-23"
"0001047295","9300617476","05-OCT-22","3659.68",DKK,S,RV,"9822172557","15-DEC-22"
"0001047295","9300620396","19-OCT-22","3367.26",DKK,S,RV,"9822175140","15-DEC-22"
"0001047295","9300623970","02-NOV-22","1565.40",DKK,S,RV,"9822177782","14-JAN-23"
"0001047295","9300625379","09-NOV-22","3108.11",DKK,S,RV,"9822179059","14-JAN-23"
"0001047295","9300622906","28-OCT-22","2316.18",DKK,S,RV,"9822176863","15-DEC-22"
"0001047295","9300619595","14-OCT-22","1244.38",DKK,S,RV,"9822174363","15-DEC-22"
"0001047295","9300622355","26-OCT-22","4204.24",DKK,S,RV,"9822176325","15-DEC-22"
"0001047295","9300630329","30-NOV-22","5027.83",DKK,S,RV,"9822182998","14-JAN-23"
"0001047295","9300620469","19-OCT-22","3648.70",DKK,S,RV,"9822175209","15-DEC-22"
"0001047295","9300618857","12-OCT-22","1997.59",DKK,S,RV,"9822173857","15-DEC-22"
"0001047295","9300631750","07-DEC-22","11810.46",DKK,S,RV,"9822184299","14-FEB-23"
"0001047295","1400013418","18-OCT-22","108.06",DKK,S,DZ,"3404546","03-DEC-22"
"0001047295","9300631867","07-DEC-22","1824.01",DKK,S,RV,"9822184417","14-FEB-23"
"0001047295","9300630269","30-NOV-22","8200.21",DKK,S,RV,"9822182962","14-JAN-23"
"0001047295","9300623930","02-NOV-22","2909.41",DKK,S,RV,"9822177743","14-JAN-23"
"0001047295","9300632352","09-DEC-22","2156.26",DKK,S,RV,"9822184884","14-FEB-23"
"0001047295","9300625492","09-NOV-22","6446.74",DKK,S,RV,"9822179172","14-JAN-23"
"0001047295","9300623941","02-NOV-22","1779.20",DKK,S,RV,"9822177753","14-JAN-23"
"0001047295","1400013418","18-OCT-22","90.88",DKK,S,DZ,"1239322","03-DEC-22"
"0001047295","9300628694","25-NOV-22","1475.16",DKK,S,RV,"9822182067","14-JAN-23"
"0001047295","9300622131","26-OCT-22","5767.49",DKK,S,RV,"9822176199","15-DEC-22"
"0001047295","9300622361","26-OCT-22","6991.18",DKK,S,RV,"9822176332","15-DEC-22"
"0001047295","9300617493","05-OCT-22","5534.36",DKK,S,RV,"9822172574","15-DEC-22"
"0001047295","9300626670","16-NOV-22","2365.00",DKK,S,RV,"9822180234","14-JAN-23"
"0001047295","9300631878","07-DEC-22","7520.33",DKK,S,RV,"9822184428","14-FEB-23"
"0001047295","9300626714","16-NOV-22","4518.70",DKK,S,RV,"9822180278","14-JAN-23"
"0001047295","9300623845","02-NOV-22","4309.68",DKK,S,RV,"9822177655","14-JAN-23"
"0001047295","9300626755","16-NOV-22","1846.19",DKK,S,RV,"9822180318","14-JAN-23"
"0001047295","9300617395","05-OCT-22","3124.59",DKK,S,RV,"9822172476","15-DEC-22"
"0001047295","9300622402","26-OCT-22","5876.84",DKK,S,RV,"9822176372","15-DEC-22"
"0001047295","9300617351","05-OCT-22","3259.55",DKK,S,RV,"9822172430","15-DEC-22"
"0001047295","9300617382","05-OCT-22","2910.01",DKK,S,RV,"9822172460","15-DEC-22"
"0001047295","9300628686","25-NOV-22","1050.75",DKK,S,RV,"9822182064","14-JAN-23"
"0001047295","9300618860","12-OCT-22","1112.01",DKK,S,RV,"9822173859","15-DEC-22"
"0001047295","9300620439","19-OCT-22","4508.74",DKK,S,RV,"9822175182","15-DEC-22"
"0001047295","9300593798","28-JUN-22",-123.33,DKK,H,RV,"1396749","11-SEP-22"
"0001047295","9300617439","05-OCT-22","2989.91",DKK,S,RV,"9822172519","15-DEC-22"
"0001047295","9300625465","09-NOV-22","1529.25",DKK,S,RV,"9822179145","14-JAN-23"
